



867,-9,-946,0
865,-9,-943,0
866,-12,-954,0
871,-11,-945,0
868,-5,-956,0
873,-16,-952,0
874,-21,-936,0
878,-23,-945,0
881,-24,-958,0
878,-16,-949,0
885,-17,-959,0
883,-20,-956,0
880,-22,-950,0
875,-25,-951,0
882,-22,-946,0
891,-25,-947,0
892,-26,-940,0
897,-32,-942,0
897,-29,-955,0
898,-34,-959,0
893,-31,-953,0
896,-32,-951,0
901,-37,-957,0
899,-32,-946,0
900,-34,-947,0
897,-26,-960,0
889,-31,-949,0
890,-30,-949,0
894,-30,-937,0
892,-29,-945,0
894,-28,-936,0
895,-28,-941,0
888,-31,-944,0
888,-29,-937,0
883,-31,-935,0
891,-32,-947,0
891,-26,-935,0
891,-26,-929,0
885,-23,-953,0
895,-29,-944,0
894,-26,-951,0
892,-33,-944,0
895,-27,-942,0
897,-28,-943,0
893,-30,-938,0
899,-33,-943,0
888,-30,-925,0
889,-28,-949,0
889,-32,-942,0
893,-23,-943,0
887,-26,-949,0
887,-23,-941,0
890,-24,-948,0
883,-24,-949,0
885,-19,-943,0
885,-30,-955,0
886,-30,-945,0
884,-25,-946,0
885,-23,-952,0
887,-22,-949,0
881,-14,-946,0
885,-24,-950,0
885,-27,-950,0
883,-20,-936,0
887,-23,-947,0
886,-23,-965,0
889,-18,-951,0
884,-22,-964,0
886,-19,-976,0
884,-26,-969,0
887,-26,-979,0
880,-26,-996,0
869,-28,-1001,0
871,-22,-992,0
873,-7,-987,0
904,4,-975,1
972,-1,-966,1
1004,2,-999,1
1004,15,-998,1
1029,18,-979,1
1078,52,-977,1
1153,32,-895,1
1139,24,-845,1
1134,-4,-838,1
1142,-41,-841,1
1142,-59,-842,1
1127,-73,-844,1
1120,-80,-848,1
1107,-91,-880,1
1088,-91,-892,1
1067,-87,-901,1
1066,-106,-894,1
1056,-109,-892,1
1055,-112,-898,1
1053,-126,-907,1
1052,-131,-929,1
1054,-133,-906,1
1053,-136,-916,1
1047,-128,-911,1
1052,-126,-914,1
1050,-126,-900,1
1051,-125,-903,1
1047,-119,-910,1
1070,-122,-901,1
1055,-113,-891,1
1055,-112,-899,1
1059,-116,-899,1
1060,-101,-905,1
1050,-104,-899,1
1064,-109,-904,1
1063,-110,-906,1
1061,-103,-900,1
1053,-106,-900,1
1043,-112,-907,1
1048,-101,-894,1
1045,-108,-885,1
1047,-106,-906,1
1051,-104,-892,1
1057,-110,-895,1
1048,-102,-895,1
1050,-109,-902,1
1041,-95,-889,1
1038,-98,-893,1
1044,-106,-889,1
1050,-108,-895,1
1061,-108,-903,1
1055,-110,-900,1
1053,-107,-901,1
1056,-107,-892,1
1058,-109,-907,1
1061,-105,-893,1
1063,-108,-902,1
1070,-107,-902,1
1066,-114,-887,1
1067,-101,-898,1
1070,-107,-898,1
1054,-91,-887,1
1065,-110,-894,1
1077,-130,-899,1
1102,-132,-909,1
1090,-113,-911,1
1087,-128,-910,1
1083,-111,-905,1
1083,-107,-906,1
1093,-104,-893,1
1092,-114,-902,1
1083,-113,-907,1
1090,-110,-903,1
1080,-101,-900,1
1084,-105,-902,1
1090,-110,-890,1
1077,-109,-881,1
1071,-114,-890,1
1075,-120,-894,1
1079,-117,-902,1
1072,-121,-904,1
1052,-113,-888,1
1063,-119,-895,1
1069,-125,-901,1
1054,-111,-891,1
1060,-113,-896,1
1072,-119,-900,1
1070,-115,-897,1
1073,-117,-902,1
1075,-114,-907,1
1071,-123,-894,1
1075,-122,-892,1
1066,-126,-910,1
1065,-128,-899,1
1072,-122,-891,1
1062,-126,-897,1
1080,-129,-897,1
1077,-122,-904,1
1070,-117,-899,1
1073,-119,-906,1
1079,-129,-905,1
1073,-127,-909,1
1076,-127,-904,1
1069,-127,-912,1
1064,-120,-914,1
1065,-127,-921,1
1066,-131,-907,1
1062,-130,-920,1
1064,-128,-926,1
1065,-131,-918,1
1054,-117,-895,1
1044,-94,-893,1
1055,-107,-896,1
1046,-105,-900,1
1047,-110,-905,1
1044,-112,-908,1
1049,-113,-903,1
1048,-106,-895,1
1050,-109,-903,1
1044,-102,-886,1
1049,-107,-903,1
1054,-111,-913,1
1051,-107,-903,1
1031,-98,-902,1
1039,-103,-896,1
1029,-104,-898,1
1050,-110,-917,1
1054,-110,-907,1
1066,-118,-915,1
1070,-129,-926,1
1071,-123,-915,1
1064,-123,-918,1
1069,-125,-917,1
1052,-122,-903,1
1062,-121,-908,1
1074,-143,-922,1
1072,-128,-914,1
1070,-130,-923,1
1079,-135,-917,1
1072,-123,-916,1
1071,-125,-910,1
1078,-122,-912,1
1069,-122,-922,1
1064,-124,-921,1
1059,-125,-911,1
1059,-123,-912,1
1053,-116,-913,1
1060,-116,-901,1
1055,-115,-906,1
1059,-119,-917,1
1063,-116,-912,1
1057,-120,-905,1
1059,-116,-899,1
1055,-116,-898,1
1052,-115,-919,1
1051,-113,-899,1
1051,-118,-906,1
1055,-125,-908,1
1058,-124,-904,1
1056,-120,-898,1
1052,-119,-909,1
1065,-128,-924,1
1063,-127,-909,1
1055,-127,-916,1
1064,-130,-918,1
1077,-119,-914,1
1070,-120,-913,1
1074,-123,-918,1
1083,-118,-916,1
1081,-118,-905,1
1077,-140,-917,1
1071,-142,-929,1
1066,-147,-926,1
1067,-152,-924,1
1073,-145,-918,1
1071,-133,-922,1
1077,-136,-921,1
1075,-136,-927,1
1079,-140,-920,1
1084,-146,-916,1
1080,-141,-927,1
1079,-141,-919,1
1066,-135,-929,1
1064,-138,-918,1
1071,-137,-915,1
1071,-140,-916,1
1072,-145,-919,1
1071,-144,-929,1
1074,-135,-923,1
1072,-144,-926,1
1079,-144,-924,1
1075,-141,-921,1
1081,-142,-923,1
1080,-140,-908,1
1074,-134,-924,1
1076,-132,-913,1
1075,-121,-920,1
1087,-107,-911,1
1093,-98,-918,1
1108,-94,-900,1
1110,-85,-888,1
1126,-88,-895,1
1129,-91,-864,1
1139,-89,-860,1
1141,-92,-859,1
1145,-92,-854,1
1153,-88,-841,1
1152,-76,-822,1
1153,-68,-838,1
1157,-61,-837,1
1154,-49,-841,1
1159,-32,-838,1
1164,-13,-840,1
1152,14,-839,1
1142,24,-843,1
1147,31,-858,1
1145,42,-901,1
1117,50,-932,1
1091,50,-978,1
1067,46,-983,1
1031,40,-994,1
1017,26,-987,1
1003,21,-990,1
1004,14,-982,1
993,13,-990,1
989,19,-997,1
991,10,-994,1
992,5,-1003,1
984,0,-990,1
965,6,-977,1
947,3,-977,0
919,3,-975,0
900,-2,-992,0
878,-7,-1005,0
880,-15,-990,0
866,-22,-1005,0
875,-27,-997,0
882,-34,-993,0
876,-27,-987,0
889,-25,-987,0
896,-26,-983,0
896,-34,-965,0
900,-28,-959,0
903,-30,-961,0
905,-34,-959,0
906,-29,-958,0
896,-31,-963,0
896,-27,-954,0
903,-30,-945,0
898,-26,-950,0
899,-23,-948,0
892,-27,-954,0
903,-29,-957,0
901,-26,-946,0
897,-26,-946,0
897,-28,-932,0
902,-31,-935,0
899,-30,-943,0
899,-32,-928,0
896,-30,-952,0
893,-38,-941,0
893,-30,-950,0
898,-28,-946,0
899,-26,-943,0
894,-28,-946,0
895,-32,-951,0
897,-31,-945,0
900,-32,-944,0
900,-32,-941,0
892,-33,-938,0
898,-26,-937,0
895,-29,-943,0
899,-31,-937,0
899,-22,-942,0
899,-20,-939,0
900,-25,-948,0
897,-29,-934,0
902,-27,-949,0
894,-29,-949,0
892,-22,-943,0
895,-21,-941,0
895,-25,-949,0
888,-24,-944,0
890,-21,-948,0
895,-19,-934,0
891,-21,-947,0
892,-26,-949,0
894,-20,-953,0
894,-18,-935,0
897,-18,-953,0
893,-21,-946,0
895,-23,-953,0
894,-22,-948,0
893,-20,-941,0
896,-29,-948,0
891,-26,-954,0
890,-29,-954,0
895,-24,-950,0
895,-28,-937,0
891,-34,-948,0
888,-28,-940,0
897,-30,-940,0
898,-28,-949,0
904,-27,-949,0
903,-28,-946,0
905,-26,-953,0
897,-19,-945,0
899,-25,-945,0
896,-23,-943,0
902,-20,-941,0
902,-24,-951,0
896,-18,-947,0
900,-18,-950,0
904,-26,-937,0
898,-25,-938,0
902,-26,-932,0
896,-24,-937,0
904,-25,-936,0
904,-26,-950,0
903,-24,-941,0
903,-20,-938,0
905,-26,-941,0
909,-34,-942,0
904,-23,-952,0
904,-26,-951,0
911,-26,-939,0
907,-29,-944,0
905,-29,-949,0
899,-25,-946,0
904,-28,-947,0
906,-29,-942,0
913,-34,-954,0
904,-29,-950,0
906,-29,-945,0
904,-28,-938,0
901,-33,-953,0
896,-27,-964,0
898,-24,-950,0
903,-29,-953,0
903,-29,-953,0
898,-29,-951,0
907,-28,-946,0
899,-30,-952,0
899,-28,-949,0
900,-32,-944,0
902,-29,-944,0
900,-32,-943,0
898,-25,-937,0
901,-29,-937,0
899,-30,-944,0
897,-29,-930,0
906,-26,-944,0
897,-26,-939,0
895,-24,-946,0
895,-23,-940,0
901,-28,-951,0
902,-26,-946,0
906,-27,-936,0
897,-27,-946,0
899,-27,-942,0
901,-33,-956,0
895,-27,-949,0
